adjustment,trans,variable,section,date,value
sa,ind,ptot,ck,2023-04-01,107.731131095599
sa,ind,ptot,ck,2023-07-01,100.858788651195
sa,ind,ptot,ck,2023-10-01,100.290148224737
sa,ind,ptot,ck,2024-01-01,99.0936403909832
sa,ind,ptot,cl,1999-01-01,
sa,ind,ptot,cl,1999-04-01,
sa,ind,ptot,cl,1999-07-01,
sa,ind,ptot,cl,1999-10-01,
sa,ind,ptot,cl,2000-01-01,
sa,ind,ptot,cl,2000-04-01,
sa,ind,ptot,cl,2000-07-01,
sa,ind,ptot,cl,2000-10-01,
sa,ind,ptot,cl,2001-01-01,
sa,ind,ptot,cl,2001-04-01,
sa,ind,ptot,cl,2001-07-01,
sa,ind,ptot,cl,2001-10-01,
sa,ind,ptot,cl,2002-01-01,
sa,ind,ptot,cl,2002-04-01,
sa,ind,ptot,cl,2002-07-01,
sa,ind,ptot,cl,2002-10-01,
sa,ind,ptot,cl,2003-01-01,
sa,ind,ptot,cl,2003-04-01,
sa,ind,ptot,cl,2003-07-01,
sa,ind,ptot,cl,2003-10-01,
sa,ind,ptot,cl,2004-01-01,62.7720449671887
sa,ind,ptot,cl,2004-04-01,58.0142785138481
sa,ind,ptot,cl,2004-07-01,61.4218487856983
sa,ind,ptot,cl,2004-10-01,58.2147078211352
sa,ind,ptot,cl,2005-01-01,53.566019407007
sa,ind,ptot,cl,2005-04-01,59.7651582202535
sa,ind,ptot,cl,2005-07-01,55.5624662152412
sa,ind,ptot,cl,2005-10-01,57.2197789947363
sa,ind,ptot,cl,2006-01-01,63.8112805412183
sa,ind,ptot,cl,2006-04-01,65.7122872398524
sa,ind,ptot,cl,2006-07-01,64.9914916038237
sa,ind,ptot,cl,2006-10-01,73.191990775164
sa,ind,ptot,cl,2007-01-01,76.1474465541109
sa,ind,ptot,cl,2007-04-01,77.6570186336925
sa,ind,ptot,cl,2007-07-01,80.7501312728995
sa,ind,ptot,cl,2007-10-01,70.9776949390224
sa,ind,ptot,cl,2008-01-01,83.6507739387759
sa,ind,ptot,cl,2008-04-01,78.6319653790256
sa,ind,ptot,cl,2008-07-01,81.4914436778214
sa,ind,ptot,cl,2008-10-01,78.3583915805662
sa,ind,ptot,cl,2009-01-01,76.1784292075889
sa,ind,ptot,cl,2009-04-01,79.1079625592575
sa,ind,ptot,cl,2009-07-01,74.3353817916282
sa,ind,ptot,cl,2009-10-01,73.0587586025292
sa,ind,ptot,cl,2010-01-01,72.037627607652
sa,ind,ptot,cl,2010-04-01,76.3961374783682
sa,ind,ptot,cl,2010-07-01,80.4607853791355
sa,ind,ptot,cl,2010-10-01,81.993712342363
sa,ind,ptot,cl,2011-01-01,88.9766326298471
sa,ind,ptot,cl,2011-04-01,85.7672195567855
sa,ind,ptot,cl,2011-07-01,88.8948541977012
sa,ind,ptot,cl,2011-10-01,92.8169805328701
sa,ind,ptot,cl,2012-01-01,90.9696598455214
sa,ind,ptot,cl,2012-04-01,92.2133522527425
sa,ind,ptot,cl,2012-07-01,101.9922457357
sa,ind,ptot,cl,2012-10-01,125.529068846714
sa,ind,ptot,cl,2013-01-01,102.722453690462
sa,ind,ptot,cl,2013-04-01,110.095674737736
sa,ind,ptot,cl,2013-07-01,115.494416313571
sa,ind,ptot,cl,2013-10-01,114.464638851786
sa,ind,ptot,cl,2014-01-01,100.894602048492
sa,ind,ptot,cl,2014-04-01,114.497031786798
sa,ind,ptot,cl,2014-07-01,88.9335791807289
sa,ind,ptot,cl,2014-10-01,98.021973595052
sa,ind,ptot,cl,2015-01-01,109.83640180601
sa,ind,ptot,cl,2015-04-01,101.107369835327
sa,ind,ptot,cl,2015-07-01,99.9705766985462
sa,ind,ptot,cl,2015-10-01,89.0856516601153
sa,ind,ptot,cl,2016-01-01,88.3437779805019
sa,ind,ptot,cl,2016-04-01,80.8426920246625
sa,ind,ptot,cl,2016-07-01,91.1209729255082
sa,ind,ptot,cl,2016-10-01,97.1973043062972
sa,ind,ptot,cl,2017-01-01,104.672328668604
sa,ind,ptot,cl,2017-04-01,98.8277688651633
sa,ind,ptot,cl,2017-07-01,91.8852256987188
sa,ind,ptot,cl,2017-10-01,92.3296967725745
sa,ind,ptot,cl,2018-01-01,92.4785483890912
sa,ind,ptot,cl,2018-04-01,100.713169625318
sa,ind,ptot,cl,2018-07-01,100.99985844357
sa,ind,ptot,cl,2018-10-01,104.055095668171
sa,ind,ptot,cl,2019-01-01,115.336919296885
sa,ind,ptot,cl,2019-04-01,106.82133670338
sa,ind,ptot,cl,2019-07-01,105.902688006378
sa,ind,ptot,cl,2019-10-01,93.3995857338377
sa,ind,ptot,cl,2020-01-01,97.6198904112576
sa,ind,ptot,cl,2020-04-01,101.494599172446
sa,ind,ptot,cl,2020-07-01,98.3194987010015
sa,ind,ptot,cl,2020-10-01,107.186674100617
sa,ind,ptot,cl,2021-01-01,105.250561321166
sa,ind,ptot,cl,2021-04-01,104.367396187631
sa,ind,ptot,cl,2021-07-01,101.343674699342
sa,ind,ptot,cl,2021-10-01,104.985206399814
sa,ind,ptot,cl,2022-01-01,103.780502671433
sa,ind,ptot,cl,2022-04-01,113.510373866138
sa,ind,ptot,cl,2022-07-01,110.525126262124
sa,ind,ptot,cl,2022-10-01,105.529489696608
sa,ind,ptot,cl,2023-01-01,107.63150087948
sa,ind,ptot,cl,2023-04-01,107.965140172867
sa,ind,ptot,cl,2023-07-01,109.279299144902
sa,ind,ptot,cl,2023-10-01,112.610944734513
sa,ind,ptot,cl,2024-01-01,100.983154329919
sa,ind,ptot,cm,1999-01-01,
sa,ind,ptot,cm,1999-04-01,
sa,ind,ptot,cm,1999-07-01,
sa,ind,ptot,cm,1999-10-01,
sa,ind,ptot,cm,2000-01-01,
sa,ind,ptot,cm,2000-04-01,
sa,ind,ptot,cm,2000-07-01,
sa,ind,ptot,cm,2000-10-01,
sa,ind,ptot,cm,2001-01-01,
sa,ind,ptot,cm,2001-04-01,
sa,ind,ptot,cm,2001-07-01,
sa,ind,ptot,cm,2001-10-01,
sa,ind,ptot,cm,2002-01-01,
sa,ind,ptot,cm,2002-04-01,
sa,ind,ptot,cm,2002-07-01,
sa,ind,ptot,cm,2002-10-01,
sa,ind,ptot,cm,2003-01-01,
sa,ind,ptot,cm,2003-04-01,
sa,ind,ptot,cm,2003-07-01,
sa,ind,ptot,cm,2003-10-01,
sa,ind,ptot,cm,2004-01-01,74.5589663035893
sa,ind,ptot,cm,2004-04-01,72.7531236209637
sa,ind,ptot,cm,2004-07-01,72.9368848781718
sa,ind,ptot,cm,2004-10-01,69.3681864923035
sa,ind,ptot,cm,2005-01-01,71.5206168381465
sa,ind,ptot,cm,2005-04-01,74.2300737628572
sa,ind,ptot,cm,2005-07-01,75.4076847758782
sa,ind,ptot,cm,2005-10-01,77.7366037640086
sa,ind,ptot,cm,2006-01-01,79.2213309845406
sa,ind,ptot,cm,2006-04-01,78.9417104312002
sa,ind,ptot,cm,2006-07-01,79.0452131628539
sa,ind,ptot,cm,2006-10-01,83.585327189538
sa,ind,ptot,cm,2007-01-01,85.7485293590029
sa,ind,ptot,cm,2007-04-01,87.7835376357193
sa,ind,ptot,cm,2007-07-01,90.8092320993487
sa,ind,ptot,cm,2007-10-01,89.2540371774438
sa,ind,ptot,cm,2008-01-01,90.2701147328123
sa,ind,ptot,cm,2008-04-01,91.8434313506115
sa,ind,ptot,cm,2008-07-01,91.5382847668608
sa,ind,ptot,cm,2008-10-01,87.8097946847092
sa,ind,ptot,cm,2009-01-01,83.4066141603451
sa,ind,ptot,cm,2009-04-01,81.4884100005033
sa,ind,ptot,cm,2009-07-01,81.2770790739662
sa,ind,ptot,cm,2009-10-01,80.3931896313609
sa,ind,ptot,cm,2010-01-01,81.8132869967052
sa,ind,ptot,cm,2010-04-01,83.0644930743133
sa,ind,ptot,cm,2010-07-01,83.7289469748157
sa,ind,ptot,cm,2010-10-01,87.0916545992538
sa,ind,ptot,cm,2011-01-01,86.8439656641908
sa,ind,ptot,cm,2011-04-01,86.11388887632
sa,ind,ptot,cm,2011-07-01,86.8804435961854
sa,ind,ptot,cm,2011-10-01,86.3215545676878
sa,ind,ptot,cm,2012-01-01,86.9947424456722
sa,ind,ptot,cm,2012-04-01,89.29300258201
sa,ind,ptot,cm,2012-07-01,89.462454448214
sa,ind,ptot,cm,2012-10-01,91.5888012065952
sa,ind,ptot,cm,2013-01-01,94.462826290496
sa,ind,ptot,cm,2013-04-01,96.9483041553581
sa,ind,ptot,cm,2013-07-01,97.6140871456141
sa,ind,ptot,cm,2013-10-01,101.292778807668
sa,ind,ptot,cm,2014-01-01,96.3648047856062
sa,ind,ptot,cm,2014-04-01,96.8917867120176
sa,ind,ptot,cm,2014-07-01,98.0470927796963
sa,ind,ptot,cm,2014-10-01,99.9137013017281
sa,ind,ptot,cm,2015-01-01,98.8113716200041
sa,ind,ptot,cm,2015-04-01,99.6717436073376
sa,ind,ptot,cm,2015-07-01,101.264341759295
sa,ind,ptot,cm,2015-10-01,100.252543013362
sa,ind,ptot,cm,2016-01-01,98.7283801150713
sa,ind,ptot,cm,2016-04-01,94.4620370647709
sa,ind,ptot,cm,2016-07-01,104.104819886634
sa,ind,ptot,cm,2016-10-01,100.231453959196
sa,ind,ptot,cm,2017-01-01,102.940100878965
sa,ind,ptot,cm,2017-04-01,101.454073270649
sa,ind,ptot,cm,2017-07-01,104.410763454682
sa,ind,ptot,cm,2017-10-01,107.737273116187
sa,ind,ptot,cm,2018-01-01,109.788363082065
sa,ind,ptot,cm,2018-04-01,110.922259758403
sa,ind,ptot,cm,2018-07-01,110.780427827098
sa,ind,ptot,cm,2018-10-01,111.468862310362
sa,ind,ptot,cm,2019-01-01,113.491525724658
sa,ind,ptot,cm,2019-04-01,114.307475606398
sa,ind,ptot,cm,2019-07-01,113.957858635555
sa,ind,ptot,cm,2019-10-01,115.023508065873
sa,ind,ptot,cm,2020-01-01,110.451699087489
sa,ind,ptot,cm,2020-04-01,78.3085841104121
sa,ind,ptot,cm,2020-07-01,111.022741272879
sa,ind,ptot,cm,2020-10-01,111.614665520995
sa,ind,ptot,cm,2021-01-01,111.228260518988
sa,ind,ptot,cm,2021-04-01,115.739819966485
sa,ind,ptot,cm,2021-07-01,124.202050278546
sa,ind,ptot,cm,2021-10-01,127.043466887767
sa,ind,ptot,cm,2022-01-01,132.208511317149
sa,ind,ptot,cm,2022-04-01,135.857365578511
sa,ind,ptot,cm,2022-07-01,136.587599631741
sa,ind,ptot,cm,2022-10-01,138.304621342865
sa,ind,ptot,cm,2023-01-01,138.999436194952
sa,ind,ptot,cm,2023-04-01,136.897975699329
sa,ind,ptot,cm,2023-07-01,143.532034434373
sa,ind,ptot,cm,2023-10-01,141.422719142087
sa,ind,ptot,cm,2024-01-01,140.330442842565
sa,ind,ptot,d,1999-01-01,
sa,ind,ptot,d,1999-04-01,
sa,ind,ptot,d,1999-07-01,
sa,ind,ptot,d,1999-10-01,
sa,ind,ptot,d,2000-01-01,
sa,ind,ptot,d,2000-04-01,
sa,ind,ptot,d,2000-07-01,
sa,ind,ptot,d,2000-10-01,
sa,ind,ptot,d,2001-01-01,
sa,ind,ptot,d,2001-04-01,
sa,ind,ptot,d,2001-07-01,
sa,ind,ptot,d,2001-10-01,
sa,ind,ptot,d,2002-01-01,
sa,ind,ptot,d,2002-04-01,
sa,ind,ptot,d,2002-07-01,
sa,ind,ptot,d,2002-10-01,
sa,ind,ptot,d,2003-01-01,
sa,ind,ptot,d,2003-04-01,
sa,ind,ptot,d,2003-07-01,
sa,ind,ptot,d,2003-10-01,
sa,ind,ptot,d,2004-01-01,91.0153812115384
sa,ind,ptot,d,2004-04-01,106.373380261073
sa,ind,ptot,d,2004-07-01,92.1467456956579
sa,ind,ptot,d,2004-10-01,91.9478689662218
sa,ind,ptot,d,2005-01-01,92.8486280068142
sa,ind,ptot,d,2005-04-01,85.4204503624435
sa,ind,ptot,d,2005-07-01,86.4164169612725
sa,ind,ptot,d,2005-10-01,90.5265163265158
sa,ind,ptot,d,2006-01-01,93.6701843099627
sa,ind,ptot,d,2006-04-01,90.7920408983267
sa,ind,ptot,d,2006-07-01,90.1283574325466
sa,ind,ptot,d,2006-10-01,89.5124300166173
sa,ind,ptot,d,2007-01-01,85.9593041974875
sa,ind,ptot,d,2007-04-01,92.8190082820939
sa,ind,ptot,d,2007-07-01,96.2759868483861
sa,ind,ptot,d,2007-10-01,85.4186683114802
sa,ind,ptot,d,2008-01-01,93.0333062517263
sa,ind,ptot,d,2008-04-01,95.3343230897418
sa,ind,ptot,d,2008-07-01,98.0101933699806
sa,ind,ptot,d,2008-10-01,96.438460546289
sa,ind,ptot,d,2009-01-01,90.6288499567499
sa,ind,ptot,d,2009-04-01,94.9045372751537
sa,ind,ptot,d,2009-07-01,97.0688931597889
sa,ind,ptot,d,2009-10-01,98.738160052525
sa,ind,ptot,d,2010-01-01,100.427452637388
sa,ind,ptot,d,2010-04-01,97.1356670882245
sa,ind,ptot,d,2010-07-01,98.0542235871222
sa,ind,ptot,d,2010-10-01,106.042201651523
sa,ind,ptot,d,2011-01-01,96.8490234166016
sa,ind,ptot,d,2011-04-01,91.5572511575406
sa,ind,ptot,d,2011-07-01,95.2401009113264
sa,ind,ptot,d,2011-10-01,98.2457917677526
sa,ind,ptot,d,2012-01-01,103.8310659384
sa,ind,ptot,d,2012-04-01,104.895514739613
sa,ind,ptot,d,2012-07-01,103.601906569945
sa,ind,ptot,d,2012-10-01,103.596797781419
sa,ind,ptot,d,2013-01-01,109.470876390093
sa,ind,ptot,d,2013-04-01,106.621019257401
sa,ind,ptot,d,2013-07-01,99.8151166326461
sa,ind,ptot,d,2013-10-01,107.94197864797
sa,ind,ptot,d,2014-01-01,97.0512889518995
sa,ind,ptot,d,2014-04-01,101.567591624594
sa,ind,ptot,d,2014-07-01,105.547114112899
sa,ind,ptot,d,2014-10-01,104.563350862633
sa,ind,ptot,d,2015-01-01,104.956428224253
sa,ind,ptot,d,2015-04-01,102.008962983806
sa,ind,ptot,d,2015-07-01,94.9569911807408
sa,ind,ptot,d,2015-10-01,98.0776176111993
sa,ind,ptot,d,2016-01-01,98.6457854332174
sa,ind,ptot,d,2016-04-01,103.937358309518
sa,ind,ptot,d,2016-07-01,95.553587243201
sa,ind,ptot,d,2016-10-01,94.6153403752737
sa,ind,ptot,d,2017-01-01,94.5406474303784
sa,ind,ptot,d,2017-04-01,95.0497026446707
sa,ind,ptot,d,2017-07-01,99.1558581806367
sa,ind,ptot,d,2017-10-01,97.823121137727
sa,ind,ptot,d,2018-01-01,102.785581464166
sa,ind,ptot,d,2018-04-01,102.862152682868
sa,ind,ptot,d,2018-07-01,98.4761414925958
sa,ind,ptot,d,2018-10-01,98.7499883411409
sa,ind,ptot,d,2019-01-01,101.171173471104
sa,ind,ptot,d,2019-04-01,101.795977848195
sa,ind,ptot,d,2019-07-01,113.037713235883
sa,ind,ptot,d,2019-10-01,109.279029209884
sa,ind,ptot,d,2020-01-01,104.736494604198
sa,ind,ptot,d,2020-04-01,96.4028809327142
sa,ind,ptot,d,2020-07-01,100.710088668443
sa,ind,ptot,d,2020-10-01,108.807859231643
sa,ind,ptot,d,2021-01-01,104.556339001111
sa,ind,ptot,d,2021-04-01,100.932799329503
sa,ind,ptot,d,2021-07-01,96.79795677233
sa,ind,ptot,d,2021-10-01,97.082747917416
sa,ind,ptot,d,2022-01-01,95.0578049807672
sa,ind,ptot,d,2022-04-01,91.3517653666775
sa,ind,ptot,d,2022-07-01,89.8359280527419
sa,ind,ptot,d,2022-10-01,86.653103079649
sa,ind,ptot,d,2023-01-01,93.0513350701215
sa,ind,ptot,d,2023-04-01,94.4442180106955
sa,ind,ptot,d,2023-07-01,101.453977133498
sa,ind,ptot,d,2023-10-01,100.416593895985
sa,ind,ptot,d,2024-01-01,99.1823142380963
sa,ind,ptot,f,1999-01-01,80.4834716360129
sa,ind,ptot,f,1999-04-01,81.8572223676104
sa,ind,ptot,f,1999-07-01,84.9224743371369
sa,ind,ptot,f,1999-10-01,85.1104179505948
sa,ind,ptot,f,2000-01-01,83.8925995892574
sa,ind,ptot,f,2000-04-01,86.6379813079048
sa,ind,ptot,f,2000-07-01,86.1254245963356
sa,ind,ptot,f,2000-10-01,87.3914369682314
sa,ind,ptot,f,2001-01-01,87.1842520436584
sa,ind,ptot,f,2001-04-01,84.6518007761288
sa,ind,ptot,f,2001-07-01,84.4948551215719
sa,ind,ptot,f,2001-10-01,82.4284566564542
sa,ind,ptot,f,2002-01-01,86.7518462348479
sa,ind,ptot,f,2002-04-01,86.6170263489036
sa,ind,ptot,f,2002-07-01,84.1011941443055
sa,ind,ptot,f,2002-10-01,84.1072411028152
sa,ind,ptot,f,2003-01-01,84.5282407322187
sa,ind,ptot,f,2003-04-01,84.8458522551511
sa,ind,ptot,f,2003-07-01,85.5458171203207
sa,ind,ptot,f,2003-10-01,84.7515098524625
sa,ind,ptot,f,2004-01-01,86.0060464033405
sa,ind,ptot,f,2004-04-01,87.4329672003834
sa,ind,ptot,f,2004-07-01,89.7970175264824
sa,ind,ptot,f,2004-10-01,87.996673769614
sa,ind,ptot,f,2005-01-01,85.3257725222881
sa,ind,ptot,f,2005-04-01,91.13424117708
sa,ind,ptot,f,2005-07-01,91.2795243672407
sa,ind,ptot,f,2005-10-01,94.3284766494207
sa,ind,ptot,f,2006-01-01,90.4928648512807
sa,ind,ptot,f,2006-04-01,92.9009110162336
sa,ind,ptot,f,2006-07-01,92.7349072202045
sa,ind,ptot,f,2006-10-01,96.0388397299866
sa,ind,ptot,f,2007-01-01,97.1748707975809
sa,ind,ptot,f,2007-04-01,92.5520116042122
sa,ind,ptot,f,2007-07-01,93.1881036388996
sa,ind,ptot,f,2007-10-01,95.7912369461716
sa,ind,ptot,f,2008-01-01,98.2552662325018
sa,ind,ptot,f,2008-04-01,94.0936267428735
sa,ind,ptot,f,2008-07-01,95.7776537884546
sa,ind,ptot,f,2008-10-01,95.1691445398996
sa,ind,ptot,f,2009-01-01,94.4531990941579
sa,ind,ptot,f,2009-04-01,94.5615870163178
sa,ind,ptot,f,2009-07-01,98.9551502618804
sa,ind,ptot,f,2009-10-01,94.5938234080502
sa,ind,ptot,f,2010-01-01,93.9652949071441
sa,ind,ptot,f,2010-04-01,97.6691953880449
sa,ind,ptot,f,2010-07-01,97.8035408629416
sa,ind,ptot,f,2010-10-01,97.9918360161963
sa,ind,ptot,f,2011-01-01,100.79829743023
sa,ind,ptot,f,2011-04-01,101.443074707479
sa,ind,ptot,f,2011-07-01,99.9717928722873
sa,ind,ptot,f,2011-10-01,98.6103363386474
sa,ind,ptot,f,2012-01-01,95.0861394895597
sa,ind,ptot,f,2012-04-01,100.673167737457
sa,ind,ptot,f,2012-07-01,100.401969482384
sa,ind,ptot,f,2012-10-01,100.736747392862
sa,ind,ptot,f,2013-01-01,97.009011197656
sa,ind,ptot,f,2013-04-01,101.006332621018
sa,ind,ptot,f,2013-07-01,101.094615985431
sa,ind,ptot,f,2013-10-01,103.513233813525
sa,ind,ptot,f,2014-01-01,106.309469396758
sa,ind,ptot,f,2014-04-01,102.979252773746
sa,ind,ptot,f,2014-07-01,103.386847328357
sa,ind,ptot,f,2014-10-01,102.199854224875
sa,ind,ptot,f,2015-01-01,101.936221956094
sa,ind,ptot,f,2015-04-01,100.070679839729
sa,ind,ptot,f,2015-07-01,98.8224552662626
sa,ind,ptot,f,2015-10-01,99.1706429379125
sa,ind,ptot,f,2016-01-01,99.4977407175357
sa,ind,ptot,f,2016-04-01,97.2962032769787
sa,ind,ptot,f,2016-07-01,100.346557950976
sa,ind,ptot,f,2016-10-01,99.3669590743407
sa,ind,ptot,f,2017-01-01,99.3744186748983
sa,ind,ptot,f,2017-04-01,100.366770639265
sa,ind,ptot,f,2017-07-01,102.060239240716
sa,ind,ptot,f,2017-10-01,104.113914350423
sa,ind,ptot,f,2018-01-01,100.791245317442
sa,ind,ptot,f,2018-04-01,103.125936669758
sa,ind,ptot,f,2018-07-01,101.983762209487
sa,ind,ptot,f,2018-10-01,101.274697286047
sa,ind,ptot,f,2019-01-01,101.212587915367
sa,ind,ptot,f,2019-04-01,100.25246966998
sa,ind,ptot,f,2019-07-01,100.287018643765
sa,ind,ptot,f,2019-10-01,101.431881251895
sa,ind,ptot,f,2020-01-01,103.931629172617
sa,ind,ptot,f,2020-04-01,95.9554956825162
sa,ind,ptot,f,2020-07-01,101.420564225615
sa,ind,ptot,f,2020-10-01,100.187610760002
sa,ind,ptot,f,2021-01-01,101.221456705986
sa,ind,ptot,f,2021-04-01,101.673817776646
sa,ind,ptot,f,2021-07-01,102.187053287513
sa,ind,ptot,f,2021-10-01,100.659455288372
sa,ind,ptot,f,2022-01-01,98.9638799954227
sa,ind,ptot,f,2022-04-01,100.392590365241
sa,ind,ptot,f,2022-07-01,94.3515203015261
sa,ind,ptot,f,2022-10-01,94.8572843275554
sa,ind,ptot,f,2023-01-01,97.2976874430131
sa,ind,ptot,f,2023-04-01,94.0201017091269
sa,ind,ptot,f,2023-07-01,93.1499285222823
sa,ind,ptot,f,2023-10-01,93.7963535698325
sa,ind,ptot,f,2024-01-01,95.2234429856077
sa,ind,ptot,ind,1999-01-01,
sa,ind,ptot,ind,1999-04-01,
sa,ind,ptot,ind,1999-07-01,
sa,ind,ptot,ind,1999-10-01,
sa,ind,ptot,ind,2000-01-01,
sa,ind,ptot,ind,2000-04-01,
sa,ind,ptot,ind,2000-07-01,
sa,ind,ptot,ind,2000-10-01,
sa,ind,ptot,ind,2001-01-01,
sa,ind,ptot,ind,2001-04-01,
sa,ind,ptot,ind,2001-07-01,
sa,ind,ptot,ind,2001-10-01,
sa,ind,ptot,ind,2002-01-01,
sa,ind,ptot,ind,2002-04-01,
sa,ind,ptot,ind,2002-07-01,
sa,ind,ptot,ind,2002-10-01,
sa,ind,ptot,ind,2003-01-01,
sa,ind,ptot,ind,2003-04-01,
sa,ind,ptot,ind,2003-07-01,
sa,ind,ptot,ind,2003-10-01,
sa,ind,ptot,ind,2004-01-01,81.9654523655483
sa,ind,ptot,ind,2004-04-01,83.8653837594307
sa,ind,ptot,ind,2004-07-01,80.0831032280429
sa,ind,ptot,ind,2004-10-01,79.9664590707309
sa,ind,ptot,ind,2005-01-01,80.9263424494375
sa,ind,ptot,ind,2005-04-01,80.8951648324692
sa,ind,ptot,ind,2005-07-01,81.7521240904069
sa,ind,ptot,ind,2005-10-01,83.8566411941773
sa,ind,ptot,ind,2006-01-01,85.1417914843838
sa,ind,ptot,ind,2006-04-01,86.6158905791321
sa,ind,ptot,ind,2006-07-01,88.3416506145223
sa,ind,ptot,ind,2006-10-01,92.556428185999
sa,ind,ptot,ind,2007-01-01,92.1057291566106
sa,ind,ptot,ind,2007-04-01,97.0093896799552
sa,ind,ptot,ind,2007-07-01,98.7756585046151
sa,ind,ptot,ind,2007-10-01,97.2338428917551
sa,ind,ptot,ind,2008-01-01,97.4108848936204
sa,ind,ptot,ind,2008-04-01,97.6682475947977
sa,ind,ptot,ind,2008-07-01,96.9125425659679
sa,ind,ptot,ind,2008-10-01,92.0732760050369
sa,ind,ptot,ind,2009-01-01,88.20570897951
sa,ind,ptot,ind,2009-04-01,87.5255835895917
sa,ind,ptot,ind,2009-07-01,89.6639940951388
sa,ind,ptot,ind,2009-10-01,91.5789657575097
sa,ind,ptot,ind,2010-01-01,95.0428856681072
sa,ind,ptot,ind,2010-04-01,94.5145561400253
sa,ind,ptot,ind,2010-07-01,95.5562130980729
sa,ind,ptot,ind,2010-10-01,95.8561066795103
sa,ind,ptot,ind,2011-01-01,97.1688393990698
sa,ind,ptot,ind,2011-04-01,96.8616376962893
sa,ind,ptot,ind,2011-07-01,96.7189883387324
sa,ind,ptot,ind,2011-10-01,98.4535983873076
sa,ind,ptot,ind,2012-01-01,98.6593829050313
sa,ind,ptot,ind,2012-04-01,99.1066225459686
sa,ind,ptot,ind,2012-07-01,98.3790641799896
sa,ind,ptot,ind,2012-10-01,100.212761880052
sa,ind,ptot,ind,2013-01-01,99.3291516312226
sa,ind,ptot,ind,2013-04-01,99.6540591595709
sa,ind,ptot,ind,2013-07-01,101.335378052921
sa,ind,ptot,ind,2013-10-01,101.037485003323
sa,ind,ptot,ind,2014-01-01,100.597022275022
sa,ind,ptot,ind,2014-04-01,102.032875266761
sa,ind,ptot,ind,2014-07-01,100.741121495554
sa,ind,ptot,ind,2014-10-01,103.643443323319
sa,ind,ptot,ind,2015-01-01,99.8489522612603
sa,ind,ptot,ind,2015-04-01,99.675902163764
sa,ind,ptot,ind,2015-07-01,99.8775072148369
sa,ind,ptot,ind,2015-10-01,100.597638360138
sa,ind,ptot,ind,2016-01-01,101.38533988169
sa,ind,ptot,ind,2016-04-01,100.532088002099
sa,ind,ptot,ind,2016-07-01,99.3635116727356
sa,ind,ptot,ind,2016-10-01,100.324407101896
sa,ind,ptot,ind,2017-01-01,103.500346764576
sa,ind,ptot,ind,2017-04-01,103.305175900891
sa,ind,ptot,ind,2017-07-01,107.210565320743
sa,ind,ptot,ind,2017-10-01,110.095474160305
sa,ind,ptot,ind,2018-01-01,110.514267446757
sa,ind,ptot,ind,2018-04-01,112.671453874786
sa,ind,ptot,ind,2018-07-01,109.4976338665
sa,ind,ptot,ind,2018-10-01,116.04795888211
sa,ind,ptot,ind,2019-01-01,114.83898529763
sa,ind,ptot,ind,2019-04-01,117.380414069398
sa,ind,ptot,ind,2019-07-01,118.376332265172
sa,ind,ptot,ind,2019-10-01,117.977871694532
sa,ind,ptot,ind,2020-01-01,115.901532338544
sa,ind,ptot,ind,2020-04-01,106.719014360608
sa,ind,ptot,ind,2020-07-01,113.092932485013
sa,ind,ptot,ind,2020-10-01,115.628402480679
sa,ind,ptot,ind,2021-01-01,120.242713517585
sa,ind,ptot,ind,2021-04-01,123.973067187194
sa,ind,ptot,ind,2021-07-01,122.804379138655
sa,ind,ptot,ind,2021-10-01,124.194577744714
sa,ind,ptot,ind,2022-01-01,128.845820918666
sa,ind,ptot,ind,2022-04-01,130.353468979172
sa,ind,ptot,ind,2022-07-01,130.163446090638
sa,ind,ptot,ind,2022-10-01,131.814680079773
sa,ind,ptot,ind,2023-01-01,134.000053856624
sa,ind,ptot,ind,2023-04-01,129.673892182636
sa,ind,ptot,ind,2023-07-01,132.547938931113
sa,ind,ptot,ind,2023-10-01,131.115113951998
sa,ind,ptot,ind,2024-01-01,129.780903298501
sa,ind,ptot,migcd,1999-01-01,
sa,ind,ptot,migcd,1999-04-01,
sa,ind,ptot,migcd,1999-07-01,
sa,ind,ptot,migcd,1999-10-01,
sa,ind,ptot,migcd,2000-01-01,
sa,ind,ptot,migcd,2000-04-01,
sa,ind,ptot,migcd,2000-07-01,
sa,ind,ptot,migcd,2000-10-01,
sa,ind,ptot,migcd,2001-01-01,
sa,ind,ptot,migcd,2001-04-01,
sa,ind,ptot,migcd,2001-07-01,
sa,ind,ptot,migcd,2001-10-01,
sa,ind,ptot,migcd,2002-01-01,
sa,ind,ptot,migcd,2002-04-01,
sa,ind,ptot,migcd,2002-07-01,
sa,ind,ptot,migcd,2002-10-01,
sa,ind,ptot,migcd,2003-01-01,
sa,ind,ptot,migcd,2003-04-01,
sa,ind,ptot,migcd,2003-07-01,
sa,ind,ptot,migcd,2003-10-01,
sa,ind,ptot,migcd,2004-01-01,81.4012429048712
sa,ind,ptot,migcd,2004-04-01,82.1643176501769
sa,ind,ptot,migcd,2004-07-01,81.3785039780726
sa,ind,ptot,migcd,2004-10-01,83.2067299246613
sa,ind,ptot,migcd,2005-01-01,84.1515291948574
sa,ind,ptot,migcd,2005-04-01,86.3693274379202
sa,ind,ptot,migcd,2005-07-01,88.0166623417071
sa,ind,ptot,migcd,2005-10-01,85.7615416314356
